,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id
201001010112,7,8,16,メイショウユリシス,牝4,55.0,武幸四郎,1:09.9,1.1/4,34.9,9.0,466(-4),[西] 小野幸治,1200,晴,芝,良,2010年8月14日,2006102055,01026
201001010112,8,3,6,シップウドトウ,牡5,57.0,吉田隼人,1:10.1,1,81.2,14.0,462(-10),[東] 矢野英一,1200,晴,芝,良,2010年8月14日,2005106341,01095
201001010112,9,2,3,ラインディーヴァ,牝5,55.0,斉藤正弘,1:10.2,3/4,61.4,12.0,444(+6),[東] 根本康広,1200,晴,芝,良,2010年8月14日,2005100855,05094
201001010112,10,7,14,アナナス,牡7,57.0,丹内祐次,1:10.3,クビ,40.1,11.0,454(-6),[東] 佐藤吉勝,1200,晴,芝,良,2010年8月14日,2003102078,01091
201001010112,11,3,5,ビービーボルト,セ4,57.0,大野拓弥,1:10.4,3/4,13.1,6.0,510(0),[東] 高橋祥泰,1200,晴,芝,良,2010年8月14日,2006106019,01096
201001010112,12,1,2,ヤマニングルノイユ,牝3,52.0,秋山真一,1:10.5,クビ,11.0,4.0,472(+12),[西] 松永幹夫,1200,晴,芝,良,2010年8月14日,2007104741,01019
201001010112,13,4,8,フォレストルーラー,牡4,57.0,中舘英二,1:11.0,3,69.1,13.0,466(-10),[西] 柴田政見,1200,晴,芝,良,2010年8月14日,2006102202,00635
201001010112,14,8,15,ステファナイト,牝4,52.0,西村太一,1:11.1,3/4,185.1,16.0,486(+10),[東] 成島英春,1200,晴,芝,良,2010年8月14日,2006104161,01131
201001010112,15,2,4,サウンドウェーブ,牝3,52.0,上村洋行,1:11.2,1/2,84.6,15.0,446(+40),[西] 羽月友彦,1200,晴,芝,良,2010年8月14日,2007102012,00709
201001010112,16,6,12,ケイエスケイト,牡3,54.0,藤岡佑介,1:12.2,6,7.1,3.0,466(+2),[西] 高橋成忠,1200,晴,芝,良,2010年8月14日,2007105646,01093
201001010201,1,7,7,サクラベル,牝2,54.0,ホワイト,1:10.2,,2.6,1.0,462(-2),[西] 牧浦充徳,1200,晴,芝,良,2010年8月15日,2008100408,05135
201001010201,2,6,6,ゼフィランサス,牝2,54.0,藤田伸二,1:10.3,1/2,5.6,4.0,414(+4),[西] 昆貢,1200,晴,芝,良,2010年8月15日,2008105100,00705
201001010201,3,3,3,アタッキングゾーン,牡2,54.0,岩田康誠,1:10.5,1.1/2,3.0,2.0,478(-2),[東] 二ノ宮敬,1200,晴,芝,良,2010年8月15日,2008105344,05203
201001010201,4,1,1,ショウナンアリビオ,牡2,54.0,池添謙一,1:10.9,2.1/2,3.9,3.0,478(-8),[西] 岡田稲男,1200,晴,芝,良,2010年8月15日,2008102025,01032
201001010201,5,4,4,リアライズノユメ,牝2,54.0,吉田隼人,1:11.0,クビ,45.9,6.0,442(+12),[西] 森秀行,1200,晴,芝,良,2010年8月15日,2008105521,01095
201001010201,6,5,5,オウエイステイジ,牡2,54.0,宮崎北斗,1:12.0,6,116.9,7.0,434(-4),[東] 嶋田潤,1200,晴,芝,良,2010年8月15日,2008101948,01118
201001010201,7,2,2,ニシノハピエン,牝2,54.0,藤岡佑介,1:12.2,1.1/4,14.9,5.0,422(+10),[東] 伊藤圭三,1200,晴,芝,良,2010年8月15日,2008104135,01093
201001010202,1,5,7,リズモア,牝3,54.0,ホワイト,1:47.8,,6.0,3.0,418(+6),[東] 小島茂之,1700,晴,ダート,良,2010年8月15日,2007103238,05135
201001010202,2,4,4,カメリアビジュ,牝3,54.0,横山典弘,1:48.3,3,4.8,2.0,480(+8),[東] 矢野英一,1700,晴,ダート,良,2010年8月15日,2007102835,00660
201001010202,3,3,3,プールルメリット,牝3,54.0,小林徹弥,1:48.6,1.3/4,105.7,13.0,402(0),[東] 本間忍,1700,晴,ダート,良,2010年8月15日,2007102998,00722
201001010202,4,6,8,エミネンスグリーズ,牝3,54.0,三浦皇成,1:48.8,1.1/2,41.3,9.0,442(+4),[東] 伊藤圭三,1700,晴,ダート,良,2010年8月15日,2007100243,01122
201001010202,5,8,12,ハラップクー,牝3,54.0,大野拓弥,1:48.9,1/2,11.4,7.0,446(-12),[東] 鈴木康弘,1700,晴,ダート,良,2010年8月15日,2007100836,01096
201001010202,6,5,6,タマモメロディ,牝3,54.0,中舘英二,1:48.9,アタマ,11.2,6.0,436(+2),[東] 水野貴広,1700,晴,ダート,良,2010年8月15日,2007105096,00635
201001010202,7,7,10,ビーンケード,牝3,51.0,川須栄彦,1:49.0,1/2,22.6,8.0,428(-4),[西] 本田優,1700,晴,ダート,良,2010年8月15日,2007100133,01128
201001010202,8,8,13,ニシノフィリア,牝3,54.0,荻野琢真,1:49.4,2.1/2,8.0,4.0,464(+2),[西] 藤原英昭,1700,晴,ダート,良,2010年8月15日,2007102527,01112
201001010202,9,7,11,スマートザイア,牝3,54.0,岩田康誠,1:50.4,6,43.8,10.0,454(-8),[西] 宮徹,1700,晴,ダート,良,2010年8月15日,2007103895,05203
201001010202,10,2,2,アキノアゲイン,牝3,54.0,秋山真一,1:50.4,アタマ,10.3,5.0,462(-8),[西] 須貝彦三,1700,晴,ダート,良,2010年8月15日,2007104547,01019
201001010202,11,1,1,タイキフレンチキス,牝3,54.0,古川吉洋,1:50.7,1.3/4,2.9,1.0,432(0),[西] 柴田光陽,1700,晴,ダート,良,2010年8月15日,2007101743,01015
201001010202,12,6,9,エルテアトロ,牝3,54.0,藤岡佑介,1:51.8,7,55.0,11.0,430(0),[西] 笹田和秀,1700,晴,ダート,良,2010年8月15日,2007102802,01093
201001010202,13,4,5,エステーハート,牝3,54.0,吉田隼人,1:51.8,ハナ,55.6,12.0,442(-6),[東] 南田美知,1700,晴,ダート,良,2010年8月15日,2007103803,01095
201001010203,1,1,1,オズフェスト,牡2,54.0,横山典弘,1:51.2,,2.2,1.0,492(0),[東] 大竹正博,1700,曇,ダート,良,2010年8月15日,2008102079,00660
201001010203,2,6,9,メイショウホウユウ,牡2,54.0,武幸四郎,1:51.3,3/4,9.1,5.0,508(0),[西] 本田優,1700,曇,ダート,良,2010年8月15日,2008101786,01026
201001010203,3,6,8,テンペスタ,牡2,54.0,柴山雄一,1:51.3,アタマ,156.3,11.0,490(0),[東] 高橋裕,1700,曇,ダート,良,2010年8月15日,2008101602,05243
201001010203,4,8,12,クリーンメタボ,牡2,54.0,岩田康誠,1:51.5,1,46.7,9.0,454(0),[東] 清水英克,1700,曇,ダート,良,2010年8月15日,2008100274,05203
201001010203,5,4,4,マイネルパラダイム,牡2,54.0,丹内祐次,1:51.5,クビ,172.8,13.0,398(0),[東] 畠山重則,1700,曇,ダート,良,2010年8月15日,2008104962,01091
201001010203,6,8,13,アースグリーン,牝2,54.0,ホワイト,1:53.0,9,4.9,2.0,468(0),[東] 小笠倫弘,1700,曇,ダート,良,2010年8月15日,2008110076,05135
201001010203,7,3,3,ヴィーヴァゴールド,牡2,54.0,三浦皇成,1:53.3,2,12.2,6.0,478(0),[東] 阿部新生,1700,曇,ダート,良,2010年8月15日,2008100465,01122
201001010203,8,5,7,マイネルプリューム,牡2,54.0,大野拓弥,1:54.3,6,112.6,10.0,446(0),[東] 中野栄治,1700,曇,ダート,良,2010年8月15日,2008103399,01096
201001010203,9,4,5,アオテアロア,牡2,54.0,吉田隼人,1:54.3,クビ,16.7,7.0,486(0),[東] 和田正一,1700,曇,ダート,良,2010年8月15日,2008104575,01095
201001010203,10,7,10,ハードポケット,牡2,54.0,池添謙一,1:54.4,クビ,7.2,3.0,442(0),[西] 西橋豊治,1700,曇,ダート,良,2010年8月15日,2008104118,01032
201001010203,11,5,6,ホワイトサンズ,牝2,54.0,古川吉洋,1:56.4,大,39.6,8.0,498(0),[東] 土田稔,1700,曇,ダート,良,2010年8月15日,2008106145,01015
201001010203,12,2,2,ロザージュ,牝2,54.0,藤田伸二,1:58.2,大,7.6,4.0,480(0),[西] 森秀行,1700,曇,ダート,良,2010年8月15日,2008110030,00705
201001010203,13,7,11,クリノマドンナ,牝2,54.0,丸田恭介,1:58.7,3,156.3,11.0,436(0),[東] 高橋義博,1700,曇,ダート,良,2010年8月15日,2008103969,01117
201001010204,1,7,8,イイデタイガー,牡2,54.0,池添謙一,1:52.5,,2.0,1.0,470(0),[西] 池添兼雄,1800,曇,芝,良,2010年8月15日,2008104620,01032
201001010204,2,4,4,インパクトゲーム,牝2,54.0,安藤勝己,1:52.8,2,3.1,2.0,458(0),[西] 松田博資,1800,曇,芝,良,2010年8月15日,2008103138,00945
201001010204,3,6,7,マイネロサリラ,牝2,54.0,ホワイト,1:53.1,2,4.4,3.0,460(0),[西] 加用正,1800,曇,芝,良,2010年8月15日,2008104483,05135
201001010204,4,5,5,ユキノミラクル,牡2,54.0,佐藤哲三,1:53.3,1.1/2,44.2,8.0,476(0),[西] 領家政蔵,1800,曇,芝,良,2010年8月15日,2008106364,00682
201001010204,5,3,3,ヒダカアルテミス,牝2,54.0,吉田隼人,1:53.4,1/2,28.8,5.0,494(0),[東] 栗田博憲,1800,曇,芝,良,2010年8月15日,2008101622,01095
201001010204,6,2,2,ランドヘラクレス,牡2,54.0,柴山雄一,1:54.2,5,143.2,10.0,502(0),[西] 安達昭夫,1800,曇,芝,良,2010年8月15日,2008105905,05243
201001010204,7,8,10,コスモユリア,牝2,54.0,三浦皇成,1:54.7,3,15.5,4.0,474(0),[東] 手塚貴久,1800,曇,芝,良,2010年8月15日,2008104942,01122
201001010204,8,6,6,リズムボーイ,牡2,54.0,藤岡佑介,1:54.9,1.1/2,56.7,9.0,470(0),[東] 松山将樹,1800,曇,芝,良,2010年8月15日,2008105444,01093
201001010204,9,1,1,コスモノーズアート,牡2,54.0,丹内祐次,1:54.9,ハナ,39.4,7.0,440(0),[東] 畠山吉宏,1800,曇,芝,良,2010年8月15日,2008100840,01091
201001010204,10,8,11,マイネルインバネス,牡2,54.0,大野拓弥,1:55.1,1,177.8,11.0,474(0),[東] 鈴木康弘,1800,曇,芝,良,2010年8月15日,2008101886,01096
201001010204,11,7,9,クレバーベスト,牡2,54.0,中舘英二,1:55.4,2,32.3,6.0,440(0),[西] 崎山博樹,1800,曇,芝,良,2010年8月15日,2008101333,00635
201001010205,1,7,10,アテンボーイ,牡3,56.0,黛弘人,1:48.2,,3.2,1.0,482(-6),[東] 天間昭一,1700,曇,ダート,良,2010年8月15日,2007101655,01109
201001010205,2,7,11,タツパーシヴ,牡3,56.0,横山典弘,1:48.2,アタマ,3.6,2.0,468(-2),[西] 鮫島一歩,1700,曇,ダート,良,2010年8月15日,2007110072,00660
201001010205,3,5,7,アドマイヤマスター,牡3,56.0,ホワイト,1:48.4,1.1/4,6.0,3.0,488(+2),[西] 橋田満,1700,曇,ダート,良,2010年8月15日,2007103171,05135
201001010205,4,8,13,エアレモネード,牝3,54.0,武豊,1:48.6,1.1/2,23.3,7.0,438(+6),[西] 笹田和秀,1700,曇,ダート,良,2010年8月15日,2007110078,00666
201001010205,5,3,3,マージービート,牡3,56.0,佐藤哲三,1:48.7,クビ,7.5,5.0,476(0),[西] 西園正都,1700,曇,ダート,良,2010年8月15日,2007103124,00682
201001010205,6,6,8,ボスコアズーロ,牡3,56.0,岩田康誠,1:49.0,2,39.0,11.0,460(+2),[東] 二ノ宮敬,1700,曇,ダート,良,2010年8月15日,2007109260,05203
201001010205,7,2,2,トウケイトニー,牡3,53.0,西村太一,1:49.8,5,96.6,12.0,446(0),[西] 五十嵐忠,1700,曇,ダート,良,2010年8月15日,2007101758,01131
201001010205,8,1,1,トンデモナーク,牝3,54.0,吉田隼人,1:49.8,クビ,7.3,4.0,508(-2),[東] 小島茂之,1700,曇,ダート,良,2010年8月15日,2007103221,01095
201001010205,9,8,12,マイネルジョイフル,牡3,56.0,中谷雄太,1:50.1,2,28.6,9.0,486(+6),[西] 西園正都,1700,曇,ダート,良,2010年8月15日,2007110013,01038
201001010205,10,4,4,ファンキーラッシュ,牡3,56.0,藤岡佑介,1:50.2,1/2,23.2,6.0,474(+4),[西] 北出成人,1700,曇,ダート,良,2010年8月15日,2007100856,01093
201001010205,11,4,5,クレバーミッキー,牡3,56.0,柴山雄一,1:50.6,2.1/2,288.4,13.0,428(-4),[東] 加藤和宏,1700,曇,ダート,良,2010年8月15日,2007110040,05243
201001010205,12,6,9,アザマル,牡3,56.0,藤田伸二,1:53.8,大,38.1,10.0,476(+4),[西] 須貝尚介,1700,曇,ダート,良,2010年8月15日,2007103121,00705
201001010205,13,5,6,スガノコンコルド,牡3,56.0,三浦皇成,1:59.8,大,26.0,8.0,534(-20),[東] 粕谷昌央,1700,曇,ダート,良,2010年8月15日,2007102371,01122
201001010206,1,2,3,ドリームヒーロー,牡3,56.0,池添謙一,1:10.0,,3.0,1.0,426(0),[西] 鮫島一歩,1200,曇,芝,良,2010年8月15日,2007101410,01032
201001010206,2,7,13,フレデフォート,牡3,54.0,古川吉洋,1:10.0,クビ,4.5,2.0,442(0),[西] 安田隆行,1200,曇,芝,良,2010年8月15日,2007110124,01015
201001010206,3,2,4,デンファレ,牝3,51.0,川須栄彦,1:10.2,1,171.3,15.0,486(-22),[東] 的場均,1200,曇,芝,良,2010年8月15日,2007101820,01128
201001010206,4,4,8,サマーヘレネ,牝3,54.0,黛弘人,1:10.4,1.1/2,5.5,3.0,422(-2),[東] 稲葉隆一,1200,曇,芝,良,2010年8月15日,2007103608,01109
201001010206,5,6,11,カズノスカーレット,牝3,54.0,丸田恭介,1:10.6,1,92.6,13.0,448(+32),[東] 杉浦宏昭,1200,曇,芝,良,2010年8月15日,2007106733,01117
201001010206,6,8,15,トライバルシン,牝3,54.0,中谷雄太,1:10.6,クビ,149.3,14.0,426(-2),[東] 岩戸孝樹,1200,曇,芝,良,2010年8月15日,2007200007,01038
201001010206,7,5,10,アンジェリークダダ,牝3,54.0,上村洋行,1:10.7,クビ,86.9,12.0,432(+2),[西] 清水出美,1200,曇,芝,良,2010年8月15日,2007100468,00709
201001010206,8,1,1,マルティプライ,牝3,51.0,西村太一,1:10.9,1,86.7,11.0,400(+2),[西] 中尾秀正,1200,曇,芝,良,2010年8月15日,2007103081,01131
201001010206,9,8,16,レッドアクセル,牡3,56.0,横山典弘,1:10.9,ハナ,5.6,4.0,486(-2),[東] 国枝栄,1200,曇,芝,良,2010年8月15日,2007109140,00660
201001010206,10,4,7,ペガサスガール,牝3,54.0,中舘英二,1:11.0,クビ,8.7,5.0,434(-2),[西] 梅田康雄,1200,曇,芝,良,2010年8月15日,2007106302,00635
201001010206,11,6,12,ベルエール,牝3,54.0,柴山雄一,1:11.0,クビ,30.2,8.0,460(-10),[西] 大橋勇樹,1200,曇,芝,良,2010年8月15日,2007104063,05243
201001010206,12,3,5,マスターロブスト,牝3,54.0,大野拓弥,1:11.3,2,217.7,16.0,430(+18),[東] 牧光二,1200,曇,芝,良,2010年8月15日,2007106362,01096
201001010206,13,7,14,ロンシャンホープ,牡3,56.0,藤岡佑介,1:11.5,1.1/4,43.1,9.0,480(+4),[西] 小原伊佐,1200,曇,芝,良,2010年8月15日,2007102257,01093
201001010206,14,1,2,サトノジェット,牡3,56.0,ホワイト,1:11.5,アタマ,15.9,6.0,488(+12),[東] 藤沢和雄,1200,曇,芝,良,2010年8月15日,2007110049,05135
201001010206,15,5,9,ジャクソンバローズ,牡3,56.0,佐藤哲三,1:13.7,大,72.8,10.0,520(-4),[西] 中竹和也,1200,曇,芝,良,2010年8月15日,2007101662,00682
201001010206,16,3,6,ナモンミライ,セ3,56.0,三浦皇成,1:13.8,クビ,21.0,7.0,446(+18),[東] 本間忍,1200,曇,芝,良,2010年8月15日,2007106091,01122
201001010207,1,7,9,イッツアチャンス,牡3,54.0,武豊,0:59.0,,3.8,2.0,476(-4),[西] 梅内忍,1000,曇,ダート,良,2010年8月15日,2007106761,00666
201001010207,2,8,12,サクラナスカ,牝4,55.0,岩田康誠,0:59.2,1.1/4,4.1,3.0,424(+6),[西] 羽月友彦,1000,曇,ダート,良,2010年8月15日,2006101071,05203
201001010207,3,8,11,キタサンハナミチ,牝4,52.0,西村太一,0:59.6,2.1/2,76.3,9.0,456(-4),[東] 嶋田功,1000,曇,ダート,良,2010年8月15日,2006103584,01131
201001010207,4,6,7,ドナルドバローズ,牡3,54.0,ホワイト,0:59.6,アタマ,12.9,5.0,430(-4),[東] 小笠倫弘,1000,曇,ダート,良,2010年8月15日,2007105880,05135
201001010207,5,2,2,シルクデイブレイク,牡3,54.0,芹沢純一,0:59.7,クビ,2.7,1.0,470(+4),[西] 加用正,1000,曇,ダート,良,2010年8月15日,2007104860,00674
201001010207,6,3,3,トゥインクルスノー,牝3,49.0,川須栄彦,0:59.8,3/4,80.2,10.0,464(+20),[東] 萱野浩二,1000,曇,ダート,良,2010年8月15日,2007105963,01128
201001010207,7,1,1,エイシンクエスト,牡4,57.0,藤岡佑介,1:00.0,1.1/4,7.0,4.0,524(+4),[西] 野元昭,1000,曇,ダート,良,2010年8月15日,2006101534,01093
201001010207,8,5,5,プリンセスミカ,牝4,55.0,秋山真一,1:00.0,アタマ,105.9,11.0,458(+8),[西] 増本豊,1000,曇,ダート,良,2010年8月15日,2006101105,01019
201001010207,9,4,4,バリバリセレブ,牡6,57.0,吉田隼人,1:00.1,1/2,38.4,8.0,472(-2),[東] 田島俊明,1000,曇,ダート,良,2010年8月15日,2004105885,01095
201001010207,10,5,6,リーヴタイム,牝5,55.0,大野拓弥,1:00.2,3/4,30.0,7.0,448(0),[西] 岩元市三,1000,曇,ダート,良,2010年8月15日,2005106492,01096
201001010207,11,7,10,ニチドウダイヤ,牝4,55.0,小林徹弥,1:00.9,4,17.7,6.0,444(+8),[西] 小島貞博,1000,曇,ダート,良,2010年8月15日,2006103511,00722
201001010207,12,6,8,カネスヴィバーチェ,牝4,55.0,丸田恭介,1:00.9,クビ,157.9,12.0,432(+22),[東] 武市康男,1000,曇,ダート,良,2010年8月15日,2006105247,01117
201001010208,1,5,7,ランフォルセ,牡4,57.0,横山典弘,1:44.1,,1.9,1.0,488(+2),[東] 萩原清,1700,曇,ダート,良,2010年8月15日,2006103254,00660
201001010208,2,7,10,スズカフレーム,牡4,57.0,藤岡佑介,1:45.0,5,4.6,3.0,478(-8),[西] 橋田満,1700,曇,ダート,良,2010年8月15日,2006100933,01093
201001010208,3,6,9,ウインブシドウ,牡3,54.0,ホワイト,1:45.2,1.1/4,4.6,2.0,480(0),[西] 池江泰郎,1700,曇,ダート,良,2010年8月15日,2007104981,05135
201001010208,4,7,11,マルタカワンタッチ,牡5,57.0,中舘英二,1:45.2,アタマ,257.9,13.0,496(-6),[東] 清水美波,1700,曇,ダート,良,2010年8月15日,2005105295,00635
201001010208,5,8,13,ヘリオスシチー,牡4,57.0,池添謙一,1:45.2,ハナ,45.4,8.0,454(-6),[西] 岡田稲男,1700,曇,ダート,良,2010年8月15日,2006103902,01032
201001010208,6,2,2,コスモイフリート,牡3,54.0,大野拓弥,1:45.2,アタマ,20.8,6.0,492(-8),[東] 田中清隆,1700,曇,ダート,良,2010年8月15日,2007104972,01096
201001010208,7,5,6,ダノンハラショー,牡3,54.0,岩田康誠,1:45.3,3/4,18.0,5.0,438(-10),[西] 松田国英,1700,曇,ダート,良,2010年8月15日,2007103211,05203
201001010208,8,4,5,ラヴィンライフ,牡4,57.0,藤田伸二,1:45.5,1,11.7,4.0,474(0),[西] 武宏平,1700,曇,ダート,良,2010年8月15日,2006102861,00705
201001010208,9,3,3,バアゼルリバー,牡4,57.0,安藤勝己,1:45.6,1/2,42.1,7.0,474(-4),[西] 松田博資,1700,曇,ダート,良,2010年8月15日,2006102839,00945
201001010208,10,8,12,マルサライガー,セ6,57.0,長谷川浩,1:45.6,クビ,142.8,12.0,462(+2),[東] 本間忍,1700,曇,ダート,良,2010年8月15日,2004106263,01084
201001010208,11,4,4,メイクアダッシュ,牡6,57.0,三浦皇成,1:45.7,1/2,77.1,11.0,470(-4),[東] 境征勝,1700,曇,ダート,良,2010年8月15日,2004104596,01122
201001010208,12,6,8,ソークアップザサン,牡4,57.0,四位洋文,1:47.1,9,45.4,9.0,436(0),[東] 大江原哲,1700,曇,ダート,良,2010年8月15日,2006102884,00700
201001010208,13,1,1,マイネルパルティア,牡5,57.0,丹内祐次,1:47.3,1.1/4,72.4,10.0,496(-2),[東] 武市康男,1700,曇,ダート,良,2010年8月15日,2005100807,01091
201001010209,1,7,12,アプリコットフィズ,牝3,52.0,武豊,1:47.6,,4.0,2.0,432(+10),[東] 小島太,1800,曇,芝,良,2010年8月15日,2007102942,00666
201001010209,2,2,2,プロヴィナージュ,牝5,55.0,佐藤哲三,1:47.8,1,4.9,3.0,520(0),[東] 小島茂之,1800,曇,芝,良,2010年8月15日,2005102392,00682
201001010209,3,5,8,カウアイレーン,牝4,55.0,横山典弘,1:47.8,ハナ,12.2,6.0,468(+18),[東] 和田正道,1800,曇,芝,良,2010年8月15日,2006104791,00660
201001010209,4,7,11,レジネッタ,牝5,55.0,池添謙一,1:47.9,3/4,18.8,7.0,444(-6),[西] 浅見秀一,1800,曇,芝,良,2010年8月15日,2005102077,01032
201001010209,5,1,1,ショウリュウムーン,牝3,52.0,四位洋文,1:47.9,ハナ,9.7,5.0,462(+16),[西] 佐々木晶,1800,曇,芝,良,2010年8月15日,2007101578,00700
201001010209,6,3,4,ダークエンジェル,牝5,55.0,三浦皇成,1:48.1,1.1/4,42.6,11.0,444(-10),[東] 古賀慎明,1800,曇,芝,良,2010年8月15日,2005102538,01122
201001010209,7,4,6,ブラボーデイジー,牝5,56.0,岩田康誠,1:48.1,ハナ,8.4,4.0,532(-20),[西] 音無秀孝,1800,曇,芝,良,2010年8月15日,2005103851,05203
201001010209,8,4,5,ヒカルアマランサス,牝4,55.0,ホワイト,1:48.1,クビ,3.8,1.0,470(+12),[西] 池江泰郎,1800,曇,芝,良,2010年8月15日,2006103241,05135
201001010209,9,8,14,ウェディングフジコ,牝6,55.0,吉田隼人,1:48.3,1.1/4,27.1,9.0,460(+6),[東] 戸田博文,1800,曇,芝,良,2010年8月15日,2004106374,01095
201001010209,10,8,13,ピエナビーナス,牝6,55.0,古川吉洋,1:48.4,1/2,31.6,10.0,462(-8),[西] 南井克巳,1800,曇,芝,良,2010年8月15日,2004101777,01015
201001010209,11,6,10,ムードインディゴ,牝5,55.0,上村洋行,1:48.8,2.1/2,67.3,13.0,478(+16),[西] 友道康夫,1800,曇,芝,良,2010年8月15日,2005102182,00709
201001010209,12,6,9,ラヴドシャンクシー,牝5,55.0,中舘英二,1:48.8,クビ,21.5,8.0,472(-10),[東] 堀宣行,1800,曇,芝,良,2010年8月15日,2005102274,00635
201001010209,13,5,7,モーニングフェイス,牝3,52.0,藤岡佑介,1:50.0,7,45.1,12.0,494(0),[西] 矢作芳人,1800,曇,芝,良,2010年8月15日,2007100044,01093
201001010209,14,3,3,マルティンスターク,牝5,55.0,黛弘人,1:53.5,大,99.8,14.0,430(-2),[西] 鶴留明雄,1800,曇,芝,良,2010年8月15日,2005102704,01109
201001010210,1,8,12,アドマイヤプレミア,牡3,54.0,上村洋行,1:46.8,,8.9,4.0,400(-4),[西] 梅田智之,1700,小雨,ダート,良,2010年8月15日,2007103259,00709
201001010210,2,2,2,テイエムキングダム,牡3,54.0,中舘英二,1:46.9,1/2,13.7,6.0,482(-4),[西] 柴田政見,1700,小雨,ダート,良,2010年8月15日,2007104164,00635
